,ValidationRound,RPS_Forecasts,RPS_Forecasts_2pred_int,RPS_point_forecast_only,RPS_hinge_forecast,RPS_forecast+naive,RPS_forecasts_weighted,RPS_forecasts_weighted_2int,RPS_forecasts_weighted_2int_naive,RPS_naive,RPS_weighted_ranked_naive_2,RPS_weighted_ranked_naive_3,RPS_naive5,ValidationRound,return_point_forecast,return_prob_forecast,return_prob_forecast_2int,return_hinge_forecast,return_hinge_rounded,return_hinge_rounded_less,return_hinge_2int,return_agreement,return_agreement_other_int,return_mrkt_basket,greatest_loss_investment,Exceptions,ValidationRound,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,mqae_weighted
run_109,1.0,28.518518518518523,29.02,37.5,27.958333333333332,24.302083333333332,29.78125,28.289115646258498,23.541666666666668,20.0,20.398809523809522,21.861979166666668,20.250000000000004,1.0,0.008126172374247847,0.012340413032491398,0.010738102081433804,0.013998668017561687,0.00874714152703128,0.013408389928311455,0.00775231294148581,0.011233503054705987,0.010073420177561099,-0.7470015436175738,-0.7066666666666667,,1.0,8.015026875407727,8.388123162109066,8.388123162109066,8.388123162109066,430.7001770867178,4.681190773947911,5.381091565854572,6.030287073753375,0.36333333333333334,0.5333333333333333,8.388123162109066,0.0,8.388123162109066,8.015026875407727,8.388123162109066,8.388123162109066,8.388123162109066,430.7001770867176,4.681190773947912,5.381091565854571,6.030287073753375,0.36333333333333334,0.5333333333333333,8.388123162109066,0.0,8.388123162109066
run_11,1.0,30.055555555555557,30.540000000000003,40.666666666666664,29.541666666666668,25.875000000000004,31.510416666666668,29.809523809523807,25.116666666666664,20.0,21.279761904761905,23.20052083333334,20.250000000000004,1.0,-0.0074363879159017945,-0.0075014389414977236,-0.005151953351749867,-0.007247982934331256,-0.004124200834354347,-0.0072035463252866664,-0.0010284759745953515,-0.0066127214875340784,-0.005393453718451129,-0.7470015436175738,-0.8400000000000002,,1.0,8.199203625536017,8.795983364138065,8.795983364138065,8.795983364138065,435.9574601947904,5.290944294411539,5.17311544772053,6.792889002135449,0.37666666666666665,0.5533333333333333,8.795983364138065,0.0,8.795983364138065,8.19920362553602,8.795983364138063,8.795983364138063,8.795983364138063,435.95746019479003,5.290944294411541,5.173115447720529,6.79288900213545,0.37666666666666665,0.5533333333333333,8.795983364138063,0.0,8.795983364138063
run_110,1.0,27.962962962962962,28.526666666666667,34.833333333333336,27.625,23.614583333333332,28.90625,27.863945578231295,22.903333333333336,20.0,19.885204081632654,21.101562500000004,20.250000000000004,1.0,0.02595548312897297,0.0246093685023305,0.02515626603160905,0.024012968881818853,0.016332689907806373,0.02317214850188559,0.026012396218466103,0.03069414035295046,0.024265150567821015,-0.7470015436175738,-0.35333333333333333,,1.0,6.134149384150514,6.635793646608811,6.635793646608811,6.635793646608811,312.2676837555596,3.6129567815515045,4.508666090322159,5.329263344691555,0.20333333333333334,0.5933333333333334,6.635793646608811,0.0,6.635793646608811,6.134149384150515,6.635793646608811,6.635793646608811,6.635793646608811,312.26768375556,3.6129567815515045,4.5086660903221585,5.329263344691556,0.20333333333333334,0.5933333333333334,6.635793646608811,0.0,6.635793646608811
run_112,1.0,31.296296296296294,31.639999999999997,39.5,30.833333333333332,26.291666666666668,32.4375,31.013605442176868,25.33666666666667,20.0,21.066326530612244,23.078125000000004,20.250000000000004,1.0,0.011932192628649321,0.012402240400692053,0.012157715235773033,0.012562025357408356,0.009899411971478549,0.012627603452321404,0.0117561944161269,0.0164342480686633,0.014183332951696978,-0.7470015436175738,-0.6,,1.0,8.045769883808047,8.4077832660182,8.4077832660182,8.4077832660182,433.6590675166703,4.769054723501729,5.333372515592624,5.505093273613315,0.36999999999999994,0.5299999999999999,8.4077832660182,0.0,8.4077832660182,8.045769883808045,8.4077832660182,8.4077832660182,8.4077832660182,433.6590675166702,4.76905472350173,5.333372515592626,5.505093273613315,0.36999999999999994,0.5299999999999999,8.4077832660182,0.0,8.4077832660182
run_114,1.0,30.648148148148152,31.2,39.333333333333336,30.125,25.875,31.864583333333332,30.459183673469386,25.03,20.0,20.96853741496599,22.872395833333332,20.250000000000004,1.0,0.006532967504565693,0.008406289910738022,0.007602766789664178,0.009294383567211734,0.006796702378547973,0.009242052106569297,0.006398827599320988,0.007399087672148926,0.00419663287156796,-0.7470015436175738,-0.7166666666666667,,1.0,8.047217811497632,8.220337171840029,8.220337171840029,8.220337171840029,434.76977026498565,4.527391151821468,5.372541159327613,5.43478918545657,0.3866666666666667,0.5466666666666666,8.220337171840029,0.0,8.220337171840029,8.047217811497632,8.220337171840029,8.220337171840029,8.220337171840029,434.76977026498525,4.527391151821468,5.372541159327613,5.43478918545657,0.3866666666666667,0.5466666666666666,8.220337171840029,0.0,8.220337171840029
run_116,1.0,31.203703703703706,31.88,40.5,30.166666666666668,26.239583333333332,32.625,30.972789115646254,25.32166666666667,20.0,21.13265306122449,23.1875,20.250000000000004,1.0,0.012692734600277138,0.01328451860092422,0.013128062380173616,0.013532149047420563,0.011572891119017395,0.013427882196010703,0.012837520594582456,0.011490607523315792,0.011608784601034294,-0.7470015436175738,-0.6433333333333333,,1.0,7.616845850258012,7.6654191802512,7.6654191802512,7.6654191802512,372.18503833899314,4.219797228273295,5.094071597610536,5.139767684430729,0.38666666666666666,0.5499999999999999,7.6654191802512,0.0,7.6654191802512,7.61684585025801,7.6654191802512015,7.6654191802512015,7.6654191802512015,372.1850383389927,4.219797228273294,5.094071597610537,5.13976768443073,0.38666666666666666,0.5499999999999999,7.6654191802512015,0.0,7.6654191802512015
run_118,1.0,32.018518518518526,32.733333333333334,40.5,31.416666666666668,26.854166666666668,33.229166666666664,31.911564625850342,25.951666666666668,20.0,21.30952380952381,23.494791666666668,20.250000000000004,1.0,0.009063494033103985,0.008464881227648833,0.008136422357334411,0.008155101522250397,0.007841841526158591,0.008390295844613751,0.0076485262545300985,0.009240561228436563,0.010410842290776861,-0.7470015436175738,-0.6,,1.0,8.05672768958317,8.227674286898784,8.227674286898784,8.227674286898784,415.3919996638865,4.723930409309156,5.177849887481632,5.742594024121311,0.34,0.51,8.227674286898784,0.0,8.227674286898784,8.05672768958317,8.22767428689878,8.22767428689878,8.22767428689878,415.39199966388634,4.723930409309156,5.177849887481631,5.74259402412131,0.34,0.51,8.22767428689878,0.0,8.22767428689878
run_120,1.0,32.46296296296296,33.0,40.333333333333336,31.916666666666668,27.09375,33.583333333333336,32.302721088435376,26.158333333333335,20.0,21.321428571428573,23.5625,20.250000000000004,1.0,0.0020831053448364923,0.004416656514672375,0.00360800110239419,0.005495520209132046,0.004533959139365833,0.0053308724344869165,0.0024696214944680806,-0.0006163776859623901,-0.0004654284886933142,-0.7470015436175738,-0.86,,1.0,8.030362578183288,8.428513974158468,8.428513974158468,8.428513974158468,340.4899400456333,4.813901430864608,5.312830351211507,5.64416129789308,0.36000000000000004,0.51,8.428513974158468,0.0,8.428513974158468,8.030362578183288,8.428513974158466,8.428513974158466,8.428513974158466,340.4899400456333,4.8139014308646075,5.312830351211507,5.644161297893079,0.36000000000000004,0.51,8.428513974158466,0.0,8.428513974158466
run_122,1.0,30.777777777777782,31.346666666666668,39.833333333333336,29.791666666666668,25.927083333333332,32.15625,30.48979591836735,24.98,20.0,21.000850340136054,22.95572916666667,20.250000000000004,1.0,0.003405247247111415,0.005701805734053482,0.0056235058244689775,0.006252334635087532,0.0032540006562464343,0.005933168456302765,0.004824578387890331,0.018563716323400634,0.009318169825071337,-0.7470015436175738,-0.7033333333333333,,1.0,7.653387944870006,8.259972549691982,8.259972549691982,8.259972549691982,428.05301894804217,4.664097778049856,5.253408149406398,5.2142355161367275,0.45,0.6,8.259972549691982,0.0,8.259972549691982,7.653387944870005,8.259972549691982,8.259972549691982,8.259972549691982,428.0530189480428,4.664097778049855,5.253408149406399,5.2142355161367275,0.45,0.6,8.259972549691982,0.0,8.259972549691982
run_123,1.0,34.55555555555555,35.96666666666666,44.5,33.916666666666664,28.9375,35.958333333333336,34.687074829931966,28.05666666666666,20.0,22.272108843537413,25.083333333333332,20.250000000000004,1.0,-0.04570326143882287,-0.04511174243110456,-0.04581779675238884,-0.0421294950347372,-0.028677283213182345,-0.04086163452456757,-0.04576220803146112,-0.03257646089222912,-0.04604946421792028,-0.7470015436175738,-0.8066666666666666,,1.0,8.910045933336914,9.41571605976866,9.41571605976866,9.41571605976866,752.7871378653834,5.32575612808697,5.886949594676139,5.431610226713786,0.4566666666666667,0.6033333333333334,9.41571605976866,0.0,9.41571605976866,8.910045933336912,9.415716059768664,9.415716059768664,9.415716059768664,752.7871378653832,5.325756128086971,5.886949594676142,5.4316102267137865,0.4566666666666667,0.6033333333333334,9.415716059768664,0.0,9.415716059768664
run_124,1.0,31.12962962962963,31.046666666666667,35.666666666666664,31.166666666666668,25.625,31.6875,30.81632653061224,24.600000000000005,20.0,20.341836734693878,22.078125,20.250000000000004,1.0,0.019206267803836937,0.020483708238296344,0.019945751447447254,0.02106251340523352,0.014684082069806195,0.0200054971814923,0.018940879419005987,0.015078318877720348,0.01831024283537168,-0.7470015436175738,-0.6733333333333333,,1.0,6.02335611110301,6.586282453555934,6.586282453555934,6.586282453555934,396.1140992217302,3.3936133434095423,4.686135656745321,4.397351175983881,0.36000000000000004,0.6066666666666667,6.586282453555934,0.0,6.586282453555934,6.02335611110301,6.586282453555935,6.586282453555935,6.586282453555935,396.11409922173,3.393613343409543,4.6861356567453205,4.397351175983882,0.36000000000000004,0.6066666666666667,6.586282453555935,0.0,6.586282453555935
run_126,1.0,31.425925925925924,32.06,40.166666666666664,30.5,26.395833333333332,32.75,31.21768707482993,25.471666666666668,20.0,21.151360544217685,23.229166666666668,20.250000000000004,1.0,0.011616714434262612,0.013344361002709996,0.012895019719763513,0.014116407341203044,0.010231480817171387,0.013673767326837774,0.012166539939808943,0.01318668359142107,0.009415431677363946,-0.7470015436175738,-0.64,,1.0,7.784675906355214,7.981113349732429,7.981113349732429,7.981113349732429,378.43808455555904,4.351361980160984,5.3265575204945135,5.62619115830514,0.35000000000000003,0.5399999999999999,7.981113349732429,0.0,7.981113349732429,7.784675906355216,7.981113349732429,7.981113349732429,7.981113349732429,378.4380845555586,4.351361980160983,5.326557520494514,5.626191158305141,0.35000000000000003,0.5399999999999999,7.981113349732429,0.0,7.981113349732429
run_127,1.0,27.814814814814813,27.906666666666666,38.0,27.291666666666668,24.125,29.21875,27.248299319727888,23.25166666666667,20.0,20.556972789115648,21.971354166666668,20.250000000000004,1.0,0.0029590743402003092,-0.0028981013573528974,-0.001740258016178095,-0.00531415596702733,-0.00382911151235776,-0.005234275268294797,4.544007217838671e-05,-0.0034730331606372135,-0.002133584875388199,-0.7470015436175738,-0.7333333333333334,,1.0,8.859926394408513,9.995951869765564,9.995951869765564,9.995951869765564,474.5500152080581,6.409513243077325,5.3089338456628665,7.700204137277516,0.44333333333333336,0.5166666666666667,9.995951869765564,0.0,9.995951869765564,8.859926394408511,9.995951869765564,9.995951869765564,9.995951869765564,474.550015208058,6.409513243077325,5.3089338456628665,7.700204137277519,0.44333333333333336,0.5166666666666667,9.995951869765564,0.0,9.995951869765564
run_128,1.0,34.22222222222222,33.88,43.833333333333336,33.916666666666664,28.51041666666667,35.5,33.49659863945578,27.14833333333333,20.0,22.005102040816325,24.6875,20.250000000000004,1.0,-0.04560242753676887,-0.039702482117559806,-0.042166952588554706,-0.038447786366271046,-0.017237092923641683,-0.03634994172594024,-0.04768717409426091,-0.02589316576494087,-0.02903413727961469,-0.7470015436175738,-0.6133333333333333,,1.0,10.884996691887764,10.200584927629192,10.200584927629192,10.200584927629192,882.1014505409986,6.854469742361346,5.195613810882535,7.84160189672293,0.4566666666666667,0.5766666666666667,10.200584927629192,0.0,10.200584927629192,10.884996691887764,10.200584927629192,10.200584927629192,10.200584927629192,882.1014505409997,6.854469742361346,5.195613810882533,7.841601896722932,0.4566666666666667,0.5766666666666667,10.200584927629192,0.0,10.200584927629192
run_129,1.0,41.648148148148145,41.52,46.5,41.416666666666664,33.364583333333336,42.3125,41.39115646258503,31.80666666666666,20.0,23.25,27.234375,20.250000000000004,1.0,-0.056143528234426456,-0.05605404428712568,-0.05603394867737751,-0.05600276661096598,-0.03274153419604803,-0.053968263818997886,-0.05600276661109843,-0.056054044287125675,-0.05605404428721069,-0.7470015436175738,-0.75,,1.0,7.6762634817731525,8.06437056137628,8.06437056137628,8.06437056137628,616.7627757865929,4.677544396084832,5.052539762351396,7.485980482319211,0.3133333333333333,0.59,8.06437056137628,0.0,8.06437056137628,7.676263481773154,8.06437056137628,8.06437056137628,8.06437056137628,616.7627757865931,4.677544396084833,5.052539762351395,7.485980482319211,0.3133333333333333,0.59,8.06437056137628,0.0,8.06437056137628
run_13,1.0,30.611111111111114,31.05333333333333,38.5,30.125,25.739583333333332,31.71875,30.377551020408163,24.855,20.0,20.82057823129252,22.669270833333332,20.250000000000004,1.0,0.014116252406652645,0.01535407235671188,0.014909682178488244,0.01585969250327389,0.010687871940056421,0.015384811806974853,0.014134519516663434,0.012980626943930422,0.0114792584212435,-0.7470015436175738,-0.6,,1.0,7.624984566976798,7.664137955809607,7.664137955809607,7.664137955809607,386.57006857980576,4.1486849063954745,5.177313259463179,5.31614321467648,0.36000000000000004,0.5366666666666666,7.664137955809607,0.0,7.664137955809607,7.624984566976798,7.664137955809605,7.664137955809605,7.664137955809605,386.5700685798053,4.148684906395474,5.177313259463177,5.31614321467648,0.36000000000000004,0.5366666666666666,7.664137955809605,0.0,7.664137955809605
run_130,1.0,28.222222222222218,27.76,38.333333333333336,28.125,24.510416666666668,29.510416666666668,27.387755102040813,23.5,20.0,20.72534013605442,22.221354166666668,20.250000000000004,1.0,0.00024744954495459795,0.016475434616161844,0.01660358593265986,0.01571087228400778,0.017042003147263174,0.015944168951790665,0.0012200061025727314,0.008164208708010087,0.00539097455829958,-0.7470015436175738,-0.29,,1.0,8.251879360100721,8.873472747491428,8.873472747491428,8.873472747491428,466.6228848910114,5.564856953816485,4.993498839379794,28200.055493101867,0.42,0.57,8.873472747491428,0.0,8.873472747491428,8.251879360100723,8.873472747491427,8.873472747491427,8.873472747491427,466.6228848910114,5.564856953816485,4.993498839379793,28200.05549310188,0.42,0.57,8.873472747491427,0.0,8.873472747491427
run_131,1.0,31.814814814814813,31.766666666666666,39.5,31.958333333333332,26.75,32.739583333333336,31.588435374149658,25.848333333333333,20.0,21.227040816326532,23.3203125,20.250000000000004,1.0,-0.0030969389961704296,-0.01868248248407586,-0.0159346759848569,-0.019389700164524706,-0.014192050192682803,-0.019000287477198213,0.0011167817334090877,0.030264483271679677,0.02968588012962002,-0.7470015436175738,-1.41,,1.0,7.117136708456464,7.84168728373529,7.84168728373529,7.84168728373529,474.161257377506,4.854351445596608,4.593452642395183,8.629303439369131,0.6466666666666666,0.6,7.84168728373529,0.0,7.84168728373529,7.117136708456464,7.84168728373529,7.84168728373529,7.84168728373529,474.16125737750616,4.854351445596608,4.5934526423951825,8.629303439369133,0.6466666666666666,0.6,7.84168728373529,0.0,7.84168728373529
run_132,1.0,33.53703703703704,33.40666666666667,41.333333333333336,33.041666666666664,27.6875,34.635416666666664,32.95578231292517,26.39333333333333,20.0,21.44982993197279,23.877604166666668,20.250000000000004,1.0,-0.028690125912404055,-0.019689655132411017,-0.02318682103963283,-0.012755458202348685,-0.007677035687869664,-0.012360560804685722,-0.02659174326272863,-0.018982295162856096,-0.03606788323839238,-0.7470015436175738,-0.7533333333333333,,1.0,10.282450027090173,10.788967605910146,10.788967605910146,10.788967605910146,486.5295805897684,5.786700474712762,6.852947824044353,8.946112280525359,0.20333333333333334,0.5066666666666667,10.788967605910146,0.0,10.788967605910146,10.28245002709017,10.788967605910145,10.788967605910145,10.788967605910145,486.5295805897683,5.786700474712763,6.852947824044354,8.946112280525357,0.20333333333333334,0.5066666666666667,10.788967605910145,0.0,10.788967605910145
run_133,1.0,32.09259259259259,32.699999999999996,40.166666666666664,31.958333333333332,26.947916666666668,33.135416666666664,32.05442176870748,26.11666666666667,20.0,21.327380952380953,23.502604166666668,20.250000000000004,1.0,-0.01372288754778986,-0.01356848855612077,-0.008315912957196607,-0.013244523807590614,-0.01192818018870523,-0.013116210289106126,-0.0004730712572234193,-0.023515428530752946,-0.003336720265956101,-0.7470015436175738,-0.9233333333333333,,1.0,8.3960669880806,8.808278077848282,8.808278077848282,8.808278077848282,390.1273775842929,4.985688021351353,5.533581289358682,6.620609781708232,0.29,0.5433333333333333,8.808278077848282,0.0,8.808278077848282,8.3960669880806,8.808278077848282,8.808278077848282,8.808278077848282,390.12737758429347,4.985688021351353,5.533581289358682,6.62060978170823,0.29,0.5433333333333333,8.808278077848282,0.0,8.808278077848282
run_134,1.0,29.59259259259259,30.16666666666667,39.333333333333336,28.583333333333332,25.23958333333334,31.0625,29.265306122448976,24.34,20.0,20.86904761904762,22.630208333333332,20.250000000000004,1.0,0.00407455975236742,0.012496464615490956,0.009533512257159761,0.015323521280901004,0.016566151711815334,0.015541789753574281,0.0037547838505318496,-0.0022750415634120932,0.0055849065149348376,-0.7470015436175738,-0.7333333333333334,,1.0,7.224497327665873,7.484976756404502,7.484976756404502,7.484976756404502,410.85167698020433,4.368247606773497,4.724182154603677,6.280545995102959,0.24666666666666667,0.5833333333333334,7.484976756404502,0.0,7.484976756404502,7.224497327665872,7.4849767564045,7.4849767564045,7.4849767564045,410.8516769802042,4.3682476067734965,4.724182154603677,6.280545995102957,0.24666666666666667,0.5833333333333334,7.4849767564045,0.0,7.4849767564045
run_135,1.0,31.48148148148148,31.560000000000002,37.5,31.75,26.15625,32.166666666666664,31.275510204081627,25.195000000000004,20.0,20.746598639455783,22.64583333333333,20.250000000000004,1.0,-0.007694077638915622,-0.08309749767716947,-0.08262744310379946,-0.0828746200287635,-0.0640168888193644,-0.08160289706430092,-0.08177855319362101,-0.007955787246097856,-0.008061980728603648,-0.7470015436175738,-5.9433333333333325,,1.0,119.18093079201049,2078.8811568235205,2078.8811568235205,2078.8811568235205,207888.11568235245,5.806620746959266,2078.8811568235205,69334503.94794603,0.006666666666666667,1.0,2078.8811568235205,0.0,2078.8811568235205,119.18093079201049,2078.881156823521,2078.881156823521,2078.881156823521,207888.1156823522,5.806620746959266,2078.881156823521,69334503.947946,0.006666666666666667,1.0,2078.881156823521,0.0,2078.881156823521
